# sections
Interns + Co-ops
New Graduates
Student Discovery Program
# rows
Interns + Co-ops	AI Co-op with Drexel University @ Bala Cynwyd (Philadelphia Area), United States	Type=Interns + Co-ops; URL=https://careers-sig.icims.com/jobs/11368/login
Interns + Co-ops	Accounting Internship: Summer 2027 @ Bala Cynwyd (Philadelphia Area), United States	Type=Interns + Co-ops; URL=https://careers-sig.icims.com/jobs/10966/login
Interns + Co-ops	Analytics Internship: Fall 2026 @ Richmond, United States	Type=Interns + Co-ops; URL=https://careers-sig.icims.com/jobs/11099/login
Interns + Co-ops	Credit Analyst Internship: Summer 2027 @ Bala Cynwyd (Philadelphia Area), United States	Type=Interns + Co-ops; URL=https://careers-sig.icims.com/jobs/10794/login
Interns + Co-ops	ETF Sales Internship: Summer 2027 @ Bala Cynwyd (Philadelphia Area), United States	Type=Interns + Co-ops; URL=https://careers-sig.icims.com/jobs/10944/login
Interns + Co-ops	Electricity + Natural Gas Analyst Internship: Summer 2027 @ Bala Cynwyd (Philadelphia Area), United States	Type=Interns + Co-ops; URL=https://careers-sig.icims.com/jobs/10945/login
Interns + Co-ops	Equity Analyst Internship: Summer 2027 @ Bala Cynwyd (Philadelphia Area), United States	Type=Interns + Co-ops; URL=https://careers-sig.icims.com/jobs/10723/login
Interns + Co-ops	Equity Analyst Internship: Summer 2027 @ Chicago, United States	Type=Interns + Co-ops; URL=https://careers-sig.icims.com/jobs/11216/login
Interns + Co-ops	Equity Analyst Internship: Summer 2027 @ New York, United States	Type=Interns + Co-ops; URL=https://careers-sig.icims.com/jobs/10573/login
Interns + Co-ops	FPGA Engineering Internship: Summer 2027 @ Bala Cynwyd (Philadelphia Area), United States	Type=Interns + Co-ops; URL=https://careers-sig.icims.com/jobs/11446/login
Interns + Co-ops	Growth Equity Portfolio Value Creation Analyst Internship: Summer 2027 @ Bala Cynwyd (Philadelphia Area), United States	Type=Interns + Co-ops; URL=https://careers-sig.icims.com/jobs/10716/login
Interns + Co-ops	Machine Learning Internship - PhD: 2027 @ Bala Cynwyd (Philadelphia Area), United States	Type=Interns + Co-ops; URL=https://careers-sig.icims.com/jobs/10785/login
Interns + Co-ops	Macro Analyst Internship: Summer 2027 @ Bala Cynwyd (Philadelphia Area), United States	Type=Interns + Co-ops; URL=https://careers-sig.icims.com/jobs/10724/login
Interns + Co-ops	Macro Analyst Internship: Summer 2027 @ New York, United States	Type=Interns + Co-ops; URL=https://careers-sig.icims.com/jobs/10725/login
Interns + Co-ops	Operations Internship: Summer 2027 @ Bala Cynwyd (Philadelphia Area), United States	Type=Interns + Co-ops; URL=https://careers-sig.icims.com/jobs/10916/login
Interns + Co-ops	Quantitative Research Internship - PhD: Summer 2027 @ Bala Cynwyd (Philadelphia Area), United States	Type=Interns + Co-ops; URL=https://careers-sig.icims.com/jobs/10817/login
Interns + Co-ops	Quantitative Research Internship - PhD: Summer 2027 @ New York, United States	Type=Interns + Co-ops; URL=https://careers-sig.icims.com/jobs/10818/login
Interns + Co-ops	Quantitative Research Internship – Master's: Summer 2027 @ Bala Cynwyd (Philadelphia Area), United States	Type=Interns + Co-ops; URL=https://careers-sig.icims.com/jobs/10819/login
Interns + Co-ops	Quantitative Research Internship – Master's: Summer 2027 @ New York, United States	Type=Interns + Co-ops; URL=https://careers-sig.icims.com/jobs/10820/login
Interns + Co-ops	Quantitative Strategy Developer Internship: Summer 2027 @ Bala Cynwyd (Philadelphia Area), United States	Type=Interns + Co-ops; URL=https://careers-sig.icims.com/jobs/10838/login
Interns + Co-ops	Quantitative Systematic Trading Internship - PhD: Summer 2027 @ Bala Cynwyd (Philadelphia Area), United States	Type=Interns + Co-ops; URL=https://careers-sig.icims.com/jobs/10821/login
Interns + Co-ops	Quantitative Systematic Trading Internship - PhD: Summer 2027 @ New York, United States	Type=Interns + Co-ops; URL=https://careers-sig.icims.com/jobs/10822/login
Interns + Co-ops	Quantitative Systematic Trading Internship – Master's: Summer 2027 @ Bala Cynwyd (Philadelphia Area), United States	Type=Interns + Co-ops; URL=https://careers-sig.icims.com/jobs/10823/login
Interns + Co-ops	Quantitative Systematic Trading Internship – Master's: Summer 2027 @ New York, United States	Type=Interns + Co-ops; URL=https://careers-sig.icims.com/jobs/10824/login
Interns + Co-ops	Tax Internship: Summer 2027 @ Bala Cynwyd (Philadelphia Area), United States	Type=Interns + Co-ops; URL=https://careers-sig.icims.com/jobs/10965/login
Interns + Co-ops	Technology Co-op with Drexel University @ Bala Cynwyd (Philadelphia Area), United States	Type=Interns + Co-ops; URL=https://careers-sig.icims.com/jobs/11422/login
Interns + Co-ops	Technology Co-op with Northeastern University @ Bala Cynwyd (Philadelphia Area), United States	Type=Interns + Co-ops; URL=https://careers-sig.icims.com/jobs/11377/login
Interns + Co-ops	Technology Co-op with RIT @ Bala Cynwyd (Philadelphia Area), United States	Type=Interns + Co-ops; URL=https://careers-sig.icims.com/jobs/11378/login
Interns + Co-ops	Trading System Engineering Internship: Summer 2027 @ Bala Cynwyd (Philadelphia Area), United States	Type=Interns + Co-ops; URL=https://careers-sig.icims.com/jobs/10837/login
New Graduates	Associate Linux/Windows Engineer  - New Grad @ Bala Cynwyd (Philadelphia Area), United States	Type=New Graduates; URL=https://careers-sig.icims.com/jobs/9408/login
New Graduates	Associate Network Engineer - New Grad @ Bala Cynwyd (Philadelphia Area), United States	Type=New Graduates; URL=https://careers-sig.icims.com/jobs/8137/login
New Graduates	Machine Learning Researcher - PhD: 2027 @ Bala Cynwyd (Philadelphia Area), United States	Type=New Graduates; URL=https://careers-sig.icims.com/jobs/10787/login
New Graduates	Machine Learning Researcher - PhD: 2027 @ New York, United States	Type=New Graduates; URL=https://careers-sig.icims.com/jobs/10788/login
New Graduates	Operations Analyst Program: August 2027 Start @ Bala Cynwyd (Philadelphia Area), United States	Type=New Graduates; URL=https://careers-sig.icims.com/jobs/11273/login
New Graduates	Power Analyst @ Bala Cynwyd (Philadelphia Area), United States	Type=New Graduates; URL=https://careers-sig.icims.com/jobs/10365/login
New Graduates	Quantitative Researcher - PhD: 2027 @ Bala Cynwyd (Philadelphia Area), United States	Type=New Graduates; URL=https://careers-sig.icims.com/jobs/11015/login
New Graduates	Quantitative Researcher - PhD: 2027 @ New York, United States	Type=New Graduates; URL=https://careers-sig.icims.com/jobs/11017/login
New Graduates	Quantitative Researcher – Master's: 2027 @ Bala Cynwyd (Philadelphia Area), United States	Type=New Graduates; URL=https://careers-sig.icims.com/jobs/11016/login
New Graduates	Quantitative Researcher – Master's: 2027 @ New York, United States	Type=New Graduates; URL=https://careers-sig.icims.com/jobs/11018/login
New Graduates	Quantitative Sports Researcher – Graduate Hire @ Bala Cynwyd (Philadelphia Area), United States	Type=New Graduates; URL=https://careers-sig.icims.com/jobs/4454/login
New Graduates	Quantitative Strategy Developer - New Grad @ Bala Cynwyd (Philadelphia Area), United States	Type=New Graduates; URL=https://careers-sig.icims.com/jobs/11321/login
New Graduates	Quantitative Systematic Trader – Master's: 2027 @ Bala Cynwyd (Philadelphia Area), United States	Type=New Graduates; URL=https://careers-sig.icims.com/jobs/11020/login
New Graduates	Quantitative Systematic Trader – Master's: 2027 @ New York, United States	Type=New Graduates; URL=https://careers-sig.icims.com/jobs/11022/login
New Graduates	Quantitative Systematic Trader – PhD: 2027 @ Bala Cynwyd (Philadelphia Area), United States	Type=New Graduates; URL=https://careers-sig.icims.com/jobs/11019/login
New Graduates	Quantitative Systematic Trader – PhD: 2027 @ New York, United States	Type=New Graduates; URL=https://careers-sig.icims.com/jobs/11021/login
New Graduates	Software Developer - Data Normalization & Adaptation (DNA) Team @ Bala Cynwyd (Philadelphia Area), United States	Type=New Graduates; URL=https://careers-sig.icims.com/jobs/11535/login
New Graduates	Trading System Engineer - New Grad @ Bala Cynwyd (Philadelphia Area), United States	Type=New Graduates; URL=https://careers-sig.icims.com/jobs/11349/login
Student Discovery Program	Discovery Program: Capital Markets (On-site) @ New York, United States	Type=Student Discovery Program; URL=https://careers-sig.icims.com/jobs/11259/login
Student Discovery Program	Discovery Program: Equity + Macro Research (On-site) @ New York, United States	Type=Student Discovery Program; URL=https://careers-sig.icims.com/jobs/11150/login
Student Discovery Program	Discovery Program: Growth Equity (On-site) @ Bala Cynwyd (Philadelphia Area), United States	Type=Student Discovery Program; URL=https://careers-sig.icims.com/jobs/11191/login
Student Discovery Program	Discovery Program: Operations (On-site) @ Bala Cynwyd (Philadelphia Area), United States	Type=Student Discovery Program; URL=https://careers-sig.icims.com/jobs/11264/login
Student Discovery Program	Discovery Program: Quantitative Trading and Quantitative Strategy Development (On-site) @ New York, United States	Type=Student Discovery Program; URL=https://careers-sig.icims.com/jobs/11148/login
Student Discovery Program	Discovery Program: Trading System Engineer (On-site) @ Bala Cynwyd (Philadelphia Area), United States	Type=Student Discovery Program; URL=https://careers-sig.icims.com/jobs/11491/login
Student Discovery Program	PhD Discovery Summit (On-site) @ New York, United States	Type=Student Discovery Program; URL=https://careers-sig.icims.com/jobs/11184/login
